model,eval_country,relationship,question_id,question_text,response_type,gps_dimension,is_ordered,is_numeric_open,n_options,n_valid,total_weight,tv_distance,js_divergence,brier_score,cross_entropy,population_entropy,model_entropy,entropy_error,top_option_match,population_top_code,model_top_code,population_mean,model_mean,mean_error,abs_mean_error,population_std,model_std,std_error,abs_std_error,wasserstein_distance,bank,model_country,is_adapter,is_base,Section,ResponseType,ResponseLabels,ResponseCodes,StandaloneQuestion,scale_class,scale_family
TUR_adapter,BRA,cross,Q73,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1710,1709.838383074,0.6107398531082759,0.2714014838647948,0.5749134639114895,2.961283831338212,0.9620548400739034,0.9344762579834024,-0.027578582090501,False,4,2,3.4513611079922746,2.2994840191519237,-1.151877088840351,1.151877088840351,0.78939898336259,0.6166635329422032,-0.1727354504203867,0.1727354504203867,1.15187708884035,co2_8,TUR,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
TUR_adapter,BRA,cross,Q81,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,posrecip,True,False,4,1637,1638.67741093,0.3213013735430481,0.0764644336344755,0.1385945123703117,1.8197424473434325,1.2704053670302724,0.687275952535712,-0.5831294144945603,True,2,2,2.2505918220059855,1.9716190903829456,-0.2789727316230401,0.2789727316230401,0.922002373753526,0.4745828078762327,-0.4474195658772933,0.4474195658772933,0.443151022662377,co2_8,TUR,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
TUR_adapter,BRA,cross,Q99,"Are you an active member, an inactive member, or not a member of an environmental organization?",single_choice_3,altruism,True,False,3,1719,1718.27420309,0.8320941442746298,0.4249040908893923,1.2737805072393105,2.009808460569982,0.1843692182756543,0.6830028638210103,0.4986336455453559,False,0,2,0.0546240838780047,1.6457007970201054,1.5910767131421006,1.5910767131421006,0.2943440928456587,0.7002377975352925,0.4058937046896337,0.4058937046896337,1.591076713142101,co2_8,TUR,True,False,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of an environmental organization?",ordered_3pt,ordered_single
base,BRA,base,Q101,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?",single_choice_3,altruism,True,False,3,1723,1722.202289234,0.6508858349170968,0.2391351866850541,0.6495508912288848,1.3401536110866394,0.3857287179859461,1.055283571156633,0.669554853170687,False,0,2,0.1644333727346024,1.2246439946807794,1.0602106219461769,1.0602106219461769,0.5182084573870939,0.821392489418444,0.3031840320313501,0.3031840320313501,1.060210621946177,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of humanitarian or a charitable organization?",ordered_3pt,ordered_single
base,BRA,base,Q103,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?",single_choice_3,altruism,True,False,3,1716,1715.8685697770002,0.3280921250022828,0.0804877586351937,0.1659270981236671,0.5875612863077867,0.3063930552364336,0.9337514184703264,0.6273583632338928,True,0,0,0.1188879706990098,0.6582513336435947,0.5393633629445848,0.5393633629445848,0.4450068203789832,0.8606837051706967,0.4156768847917134,0.4156768847917134,0.5393633629445848,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_3,Active member; Inactive member; Don't belong,2; 1; 0,"Are you an active member, an inactive member, or not a member of a self-help group or a mutual aid group?",ordered_3pt,ordered_single
base,BRA,base,Q106,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?",scale_1_10,risktaking,True,False,10,1695,1695.028395493,0.6713943034073245,0.325908090808264,0.334106551375445,7.378978907310342,1.9805915092638915,1.2331266744391474,-0.7474648348247441,False,1,5,5.06498777878996,5.3953451262379835,0.3303573474480235,0.3303573474480235,3.475802009688379,0.836931570096467,-2.638870439591912,2.638870439591912,2.4020241155745423,co2_8,,False,True,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?",ordered_10pt,ordered_single
base,BRA,base,Q107,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?",scale_1_10,risktaking,True,False,10,1644,1646.0500730689998,0.4918697293101759,0.2135980485121008,0.185823983762859,3.988755986499003,1.9238928324385955,1.8539839984034117,-0.0699088340351838,False,1,6,4.922348083406913,5.620154990624617,0.6978069072177044,0.6978069072177044,3.332642013212777,1.6547196842751557,-1.6779223289376215,1.6779223289376215,1.7907909956267214,co2_8,,False,True,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?",ordered_10pt,ordered_single
base,BRA,base,Q109,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?",scale_1_10,risktaking,True,False,10,1682,1684.316089135,0.6850636531984211,0.3296006640970126,0.3781594165484795,6.864554005073217,1.7491471621821073,1.3422759183455966,-0.4068712438365107,False,1,5,3.7625718240550823,5.186928228420911,1.424356404365828,1.424356404365828,3.1580574121107534,0.9403891190432832,-2.2176682930674705,2.2176682930674705,2.5049903994766867,co2_8,,False,True,ECONOMIC VALUES,scale_1_10,,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?",ordered_10pt,ordered_single
base,BRA,base,Q12,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?,multiple_response_max_5,posrecip,True,False,2,1762,1761.9999999759998,0.3857943846826822,0.1566616392267755,0.2976746145053787,3.641766095657299,0.6668666779486099,0.0008315902144871,-0.6660350877341228,True,1,1,1.385874057692543,1.0000796730098611,-0.3857943846826817,0.3857943846826817,0.4868010572014352,0.0089256183019738,-0.4778754388994614,0.4778754388994614,0.3857943846826823,co2_8,,False,True,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?,multiple_response_max5,multi_select
base,BRA,base,Q13,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?",multiple_response_max_5,patience,True,False,2,1762,1761.9999999759998,0.818618238002219,0.4369563274653282,1.3402716391797154,5.636129738797071,0.4719230835527425,0.008129352531799,-0.4637937310209434,False,2,1,1.819650469038974,1.0010322310367548,-0.8186182380022193,0.8186182380022193,0.384478318820664,0.0321117663145701,-0.3523665525060939,0.3523665525060939,0.8186182380022189,co2_8,,False,True,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?",multiple_response_max5,multi_select
base,BRA,base,Q14,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?",multiple_response_max_5,patience,True,False,2,1762,1761.9999999759998,0.7657971780643587,0.392917698033856,1.1728906358626705,7.072657356229259,0.5441893251194793,0.0009990400411963,-0.5431902850782829,False,2,1,1.7658947937249612,1.0000976156606023,-0.7657971780643589,0.7657971780643589,0.423438258391894,0.0098795815592159,-0.413558676832678,0.413558676832678,0.7657971780643587,co2_8,,False,True,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",multiple_response_max_5,Yes; No,1; 2,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?",multiple_response_max5,multi_select
base,BRA,base,Q174,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?,single_choice_2,posrecip,False,False,2,1675,1674.810870699,0.0941927082059289,0.0258089351857463,0.0177445325583345,0.5097217937194655,0.327369065016571,0.040965894288396,-0.2864031707281749,True,2,2,,,,,,,,,,co2_8,,False,True,RELIGIOUS VALUES,single_choice_2,To follow religious norms and ceremonies; To do good to other people / To make sense of life after death; To make sense of life in this world,1; 2,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?,binary_yn,binary
base,BRA,base,Q176,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?",scale_1_10,negrecip,True,False,10,1590,1593.455517806,0.5233913112340675,0.22140985077741,0.2049743640382141,4.485229590488335,1.9577537226596695,1.4075520591045148,-0.550201663555155,False,1,5,4.231803499137884,5.593611330374731,1.3618078312368471,1.3618078312368471,2.852030325710317,1.0288796961416902,-1.8231506295686264,1.8231506295686264,1.9779995253106644,co2_8,,False,True,ETHICAL VALUES AND NORMS,scale_1_10,Completely agree; 2; 3; 4; 5; 6; 7; 8; 9; Completely disagree,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?",ordered_10pt,ordered_single
base,BRA,base,Q177,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1707,1708.212836714,0.1424651613508049,0.0335166849211589,0.0141409561917011,1.5793645879759557,1.2489125422202705,0.9824238707832588,-0.2664886714370116,True,1,1,2.4468473967824416,1.9483592542480088,-0.4984881425344327,0.4984881425344327,2.5812021871333175,2.006287479186124,-0.5749147079471935,0.5749147079471935,0.4984881425344277,co2_8,,False,True,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
base,BRA,base,Q178,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,risktaking,True,False,10,1701,1702.75089307,0.645042332860378,0.3216330124670616,0.3970959143609531,4.43025330047203,1.6179685746735086,1.8359523376361713,0.2179837629626626,False,1,7,3.551453629850716,5.994390533571281,2.4429369037205646,2.4429369037205646,3.2225094669486096,1.6106354724020766,-1.611873994546533,1.611873994546533,2.8803414649892125,co2_8,,False,True,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
base,BRA,base,Q179,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1731,1731.965755138,0.0394933834597736,0.0095063208213545,0.0010622422832866,0.6927661522407871,0.6446584521165054,0.6751524774840262,0.0304940253675207,True,1,1,1.5322588975614868,1.6034974141609586,0.0712385165994717,0.0712385165994717,1.621994175928526,1.6652197926201824,0.0432256166916564,0.0432256166916564,0.0891315647812197,co2_8,,False,True,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
base,BRA,base,Q195,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale.",scale_1_10,negrecip,True,False,10,1677,1678.872795652,0.6797225034854084,0.3393675640943625,0.3898749574972065,5.475919263798159,1.6925656616725813,1.595207746823794,-0.0973579148487873,False,1,6,4.153788425779887,5.54610146343879,1.3923130376589024,1.3923130376589024,3.5025519224158774,1.2130258203149955,-2.289526102100882,2.289526102100882,2.6255847874664147,co2_8,,False,True,ETHICAL VALUES AND NORMS,scale_1_10,Never justifiable; 2; 3; 4; 5; 6; 7; 8; 9; Always justifiable,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale.",ordered_10pt,ordered_single
base,BRA,base,Q260,"What is your sex, as observed by the interviewer?",single_choice_2,,False,False,2,1762,1761.9999999759998,0.0364422934331206,0.0006693460982624,0.0026560815013313,0.6945058680156744,0.6918220963072633,0.685395294657394,-0.0064268016498693,True,2,2,,,,,,,,,,co2_8,,False,True,DEMOGRAPHICS,single_choice_2,Male; Female,1; 2,"What is your sex, as observed by the interviewer?",binary_yn,binary
base,BRA,base,Q261,What year were you born?,numeric_open,,True,True,85,1761,1760.9999999759998,0.632942159013006,0.2720835840665129,0.0701974182963335,5.977273270293957,4.1155628721524,2.8294282838429954,-1.2861345883094044,False,2000,1982,1974.8079778941328,1981.6743373289055,6.8663594347731305,6.8663594347731305,17.11301944450702,9.44713907889304,-7.66588036561398,7.66588036561398,8.570967846860585,co2_8,,False,True,DEMOGRAPHICS,numeric_open,Year of birth (numeric),numeric,What year were you born?,ordered_85pt,ordered_single
base,BRA,base,Q262,How old are you?,numeric_open,,True,True,81,1761,1760.9999999759998,0.720651380595002,0.3605780237857415,0.1338794308782714,7.810922942697904,4.102560727107309,2.316095251926565,-1.7864654751807438,False,17,32,42.61220249039109,33.702380191231434,-8.90982229915965,8.90982229915965,17.13031451742817,4.564630986078241,-12.565683531349933,12.565683531349933,12.638502739260558,co2_8,,False,True,DEMOGRAPHICS,numeric_open,Age in years (two digits),numeric,How old are you?,ordered_81pt,ordered_single
base,BRA,base,Q275,What is the highest educational level that you have attained?,matrix_single_choice_9,,True,False,9,1734,1734.060985571,0.8294808670032835,0.4371890747108551,0.8279818943618674,5.225246280357064,1.46078080785848,0.3953401825309764,-1.0654406253275035,False,3,6,2.808285059740543,6.00628678996957,3.198001730229027,3.198001730229027,1.676194931373561,0.4749772488566399,-1.201217682516921,1.201217682516921,3.1980017302290316,co2_8,,False,True,DEMOGRAPHICS,matrix_single_choice_9,0=Early childhood education (ISCED 0) / no education; 1=Primary education (ISCED 1); 2=Lower secondary education (ISCED 2); 3=Upper secondary education (ISCED 3); 4=Post-secondary non-tertiary education (ISCED 4); 5=Short-cycle tertiary education (ISCED 5); 6=Bachelor or equivalent (ISCED 6); 7=Master or equivalent (ISCED 7); 8=Doctoral or equivalent (ISCED 8); DK/NA/other codes per country,0; 1; 2; 3; 4; 5; 6; 7; 8,What is the highest educational level that you have attained?,ordered_9pt,ordered_single
base,BRA,base,Q288,"On an income scale from 1 to 10, in what group is your household?",scale_1_10,,True,False,10,1642,1641.380219106,0.5494600305743472,0.2570949651337637,0.2871039421804889,4.618495304583488,2.023434040721896,1.243039866395746,-0.78039417432615,False,5,6,4.034609656008857,5.929863531180372,1.8952538751715151,1.8952538751715151,2.136492980896452,0.8668407202638833,-1.2696522606325689,1.2696522606325689,1.9937550831627024,co2_8,,False,True,DEMOGRAPHICS,scale_1_10,Lowest group; 2; 3; 4; 5; 6; 7; 8; 9; Highest group,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,"On an income scale from 1 to 10, in what group is your household?",ordered_10pt,ordered_single
base,BRA,base,Q43,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?",single_choice_3,patience,True,False,3,1705,1704.425066069,0.6730568037000001,0.2601660464131032,0.6828191731397395,2.443190234460216,1.0744704275645618,0.3611464567681031,-0.7133239707964587,False,3,2,2.053429865742372,1.9720544194523644,-0.0813754462900075,0.0813754462900075,0.8720151109439935,0.2990440520989652,-0.5729710588450283,0.5729710588450283,0.6730568037,co2_8,,False,True,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",single_choice_3,Good thing; Don't mind; Bad thing,1; 2; 3,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?",ordered_3pt,ordered_single
base,BRA,base,Q50,How satisfied are you with the financial situation of your household on a scale from 1 to 10?,scale_1_10,patience,True,False,10,1748,1747.9440033219998,0.6651007841560177,0.2948427220265962,0.3060140321352323,6.686147687502545,2.183781596290888,0.975103419761494,-1.208678176529394,False,5,6,6.055559389709529,6.320539056170876,0.2649796664613468,0.2649796664613468,2.712820626966344,0.6433573938072848,-2.069463233159059,2.069463233159059,1.745207089751594,co2_8,,False,True,HAPPINESS AND WELL-BEING,scale_1_10,Completely dissatisfied; 2; 3; 4; 5; 6; 7; 8; 9; Completely satisfied,1; 2; 3; 4; 5; 6; 7; 8; 9; 10,How satisfied are you with the financial situation of your household on a scale from 1 to 10?,ordered_10pt,ordered_single
base,BRA,base,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",single_choice_2,trust,True,False,2,1730,1729.350392659,0.199401037316863,0.0380000684201737,0.079521547366082,0.3766015974039365,0.2444356318182134,0.5791182759288754,0.334682644110662,True,2,2,1.933520564217046,1.7341195269001828,-0.1994010373168633,0.1994010373168633,0.2491182859625803,0.4418009134486193,0.1926826274860389,0.1926826274860389,0.199401037316863,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_2,Most people can be trusted; Need to be very careful,1; 2,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?",binary_yn,binary
base,BRA,base,Q58,"How much do you trust your family: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1752,1752.198675906,0.1728137073800475,0.0344939727527527,0.0418928469801978,1.17897899148078,0.9613287211580004,0.7276938704973662,-0.2336348506606341,False,1,2,1.545032945747548,1.5175882792052728,-0.0274446665422751,0.0274446665422751,0.7270628443143533,0.5152362346533502,-0.211826609661003,0.211826609661003,0.1943511229792781,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust your family: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q59,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1723,1723.30173862,0.480035306489819,0.1536812440661066,0.3190192817691121,2.3304914203513905,1.2828455035931094,0.3960241632737524,-0.886821340319357,True,2,2,2.541179982213578,2.0167296734889777,-0.5244503087246004,0.5244503087246004,0.9289305386664616,0.3245840992789766,-0.6043464393874849,0.6043464393874849,0.6700745374385656,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q60,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1740,1740.333327665,0.3822635792540541,0.1438911378467074,0.1881691366735595,2.6129320587038696,1.1962268406332963,0.5232223040456033,-0.6730045365876932,True,2,2,2.381392957860867,1.8186145669287583,-0.5627783909321085,0.5627783909321085,0.8284027813915573,0.4034722751284172,-0.4249305062631401,0.4249305062631401,0.5627783909321079,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q61,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1729,1727.995423847,0.6667732369188107,0.2921751810051941,0.6902651868584031,4.200769261265019,1.1389062277311577,0.4096845938751714,-0.729221633855986,False,4,2,3.201236052171276,2.1148712253082222,-1.0863648268630537,1.0863648268630537,0.8505218907927496,0.340025398960018,-0.5104964918327317,0.5104964918327317,1.1236964477498643,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q62,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1602,1602.456528266,0.4706907479889011,0.1612901666221738,0.3084819351304669,2.5175921355943123,1.2177403774324014,0.2325354181729001,-0.9852049592595012,True,2,2,2.5304683856483976,2.0171151466352395,-0.5133532390131581,0.5133532390131581,0.8803025610535373,0.2274927344389228,-0.6528098266146145,0.6528098266146145,0.6485549768935969,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q63,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?",single_choice_4,trust,True,False,4,1527,1530.536321814,0.5751007848732128,0.2261678166730162,0.4950419134143878,3.4485935293233085,1.2226111237849115,0.3124629903605898,-0.9101481334243218,True,2,2,2.90543095477574,2.02187986791108,-0.8835510868646601,0.8835510868646601,0.9318829967877652,0.2734976747203514,-0.6583853220674136,0.6583853220674136,0.9210443322058112,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,Trust completely; Trust somewhat; Do not trust very much; Do not trust at all,1; 2; 3; 4,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?",ordered_4pt,ordered_single
base,BRA,base,Q64,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1719,1718.630693617,0.1971760695286249,0.0358662575027665,0.0425665125953513,1.4188475419082467,1.250195716023537,1.0419199275762474,-0.2082757884472896,True,2,2,2.2508667472938093,2.273620988653084,0.0227542413592747,0.0227542413592747,0.9259924373760152,0.6884255775651306,-0.2375668598108847,0.2375668598108847,0.2330529751308166,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
base,BRA,base,Q69,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1737,1738.016341418,0.263572876955588,0.0879198357277377,0.1155886687081613,2.13130245315564,1.2835560641156218,0.7861102557131373,-0.4974458084024845,True,2,2,2.5491462946529664,2.17947406134594,-0.3696722333070266,0.3696722333070266,0.9529140783876384,0.529696108921178,-0.4232179694664605,0.4232179694664605,0.4727385813306465,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
base,BRA,base,Q70,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1697,1698.196818009,0.314009452590914,0.1072643488777591,0.1503625798756969,2.3313164037901055,1.308028392675341,0.7568716955864916,-0.5511566970888495,True,2,2,2.5952420196200388,2.213358448285831,-0.3818835713342077,0.3818835713342077,0.9829716654317616,0.5149000417479687,-0.4680716236837928,0.4680716236837928,0.5339843526173536,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
base,BRA,base,Q71,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1720,1720.187827438,0.5629541515111762,0.2487028755359637,0.531565106994111,3.324437955690917,1.0899259357887825,0.6691708929524448,-0.4207550428363374,False,4,3,3.2867752486748607,2.706884574916261,-0.5798906737585998,0.5798906737585998,0.8844488346222756,0.482240088162997,-0.4022087464592786,0.4022087464592786,0.6232170364082177,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
base,BRA,base,Q73,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,trust,True,False,4,1710,1709.838383074,0.6167692400426552,0.2698868520561297,0.5633731241238933,3.2363618330948727,0.9620548400739034,0.8431939739783606,-0.1188608660955428,False,4,3,3.4513611079922746,2.4854426815784194,-0.9659184264138552,0.9659184264138552,0.78939898336259,0.5670549012996579,-0.2223440820629321,0.2223440820629321,0.9659184264138552,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
base,BRA,base,Q81,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",single_choice_4,posrecip,True,False,4,1637,1638.67741093,0.3428266911009991,0.0868450530623423,0.1584222962921763,1.9292539119416692,1.2704053670302724,0.6334473828481807,-0.6369579841820917,True,2,2,2.2505918220059855,2.062069839969872,-0.1885219820361134,0.1885219820361134,0.922002373753526,0.4452981696614357,-0.4767042040920903,0.4767042040920903,0.4654649652425681,co2_8,,False,True,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL MEMBERSHIP",single_choice_4,A great deal; Quite a lot; Not very much; None at all,1; 2; 3; 4,"How much confidence do you have in charitable or humanitarian organizations: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",ordered_4pt,ordered_single
